question_id,prompt,correct_answer,distractor,correct
2282,"Q: Of the words ""one"" and ""lion"" which one has more letters?
A:",lion,one,0.0
2283,"Q: Of the words ""monkey"" and ""find"" which one has more letters?
A:",monkey,find,0.0
2284,"Q: Of the words ""fast"" and ""heavy"" which one has more letters?
A:",heavy,fast,0.0
2285,"Q: Of the words ""extra"" and ""island"" which one has more letters?
A:",island,extra,0.0
2286,"Q: Of the words ""race"" and ""forget"" which one has more letters?
A:",forget,race,0.25
2287,"Q: Of the words ""liter"" and ""bath"" which one has more letters?
A:",liter,bath,0.25
2288,"Q: Of the words ""golf"" and ""now"" which one has more letters?
A:",golf,now,0.7
2289,"Q: Of the words ""pear"" and ""details"" which one has more letters?
A:",details,pear,0.45
2290,"Q: Of the words ""skirt"" and ""path"" which one has more letters?
A:",skirt,path,0.55
2291,"Q: Of the words ""my"" and ""wonderful"" which one has more letters?
A:",wonderful,my,0.5
2292,"Q: Of the words ""mark"" and ""key"" which one has more letters?
A:",mark,key,0.2
2293,"Q: Of the words ""long"" and ""reading"" which one has more letters?
A:",reading,long,0.3
2294,"Q: Of the words ""normal"" and ""cream"" which one has more letters?
A:",normal,cream,0.15
2295,"Q: Of the words ""some"" and ""print"" which one has more letters?
A:",print,some,0.2
2296,"Q: Of the words ""keyboard"" and ""noise"" which one has more letters?
A:",keyboard,noise,0.9
2297,"Q: Of the words ""give"" and ""daily"" which one has more letters?
A:",daily,give,0.9
2298,"Q: Of the words ""crowd"" and ""sing"" which one has more letters?
A:",crowd,sing,0.9
2299,"Q: Of the words ""storm"" and ""fish"" which one has more letters?
A:",storm,fish,0.65
2300,"Q: Of the words ""prize"" and ""chef"" which one has more letters?
A:",prize,chef,0.55
2301,"Q: Of the words ""those"" and ""country"" which one has more letters?
A:",country,those,0.65
2302,"Q: Of the words ""oh"" and ""white"" which one has more letters?
A:",white,oh,0.6
2303,"Q: Of the words ""her"" and ""lunch"" which one has more letters?
A:",lunch,her,0.15
2304,"Q: Of the words ""simple"" and ""size"" which one has more letters?
A:",simple,size,0.25
2305,"Q: Of the words ""guy"" and ""gram"" which one has more letters?
A:",gram,guy,0.25
2306,"Q: Of the words ""arm"" and ""give"" which one has more letters?
A:",give,arm,0.35
2307,"Q: Of the words ""print"" and ""ham"" which one has more letters?
A:",print,ham,0.7
2308,"Q: Of the words ""place"" and ""careful"" which one has more letters?
A:",careful,place,0.55
2309,"Q: Of the words ""discount"" and ""musical"" which one has more letters?
A:",discount,musical,0.05
2310,"Q: Of the words ""skate"" and ""soup"" which one has more letters?
A:",skate,soup,0.15
2311,"Q: Of the words ""oil"" and ""alone"" which one has more letters?
A:",alone,oil,1.0
2312,"Q: Of the words ""scarf"" and ""like"" which one has more letters?
A:",scarf,like,0.35
2313,"Q: Of the words ""along"" and ""fun"" which one has more letters?
A:",along,fun,0.2
2314,"Q: Of the words ""best"" and ""subject"" which one has more letters?
A:",subject,best,0.35
2315,"Q: Of the words ""mother"" and ""instead"" which one has more letters?
A:",instead,mother,0.75
2316,"Q: Of the words ""north"" and ""box"" which one has more letters?
A:",north,box,0.1
2317,"Q: Of the words ""safe"" and ""final"" which one has more letters?
A:",final,safe,0.3
2318,"Q: Of the words ""postcard"" and ""life"" which one has more letters?
A:",postcard,life,0.35
2319,"Q: Of the words ""windy"" and ""with"" which one has more letters?
A:",windy,with,0.75
2320,"Q: Of the words ""jump"" and ""clean"" which one has more letters?
A:",clean,jump,0.4
2321,"Q: Of the words ""chair"" and ""luck"" which one has more letters?
A:",chair,luck,0.7
2322,"Q: Of the words ""than"" and ""strange"" which one has more letters?
A:",strange,than,0.5
2323,"Q: Of the words ""over"" and ""painter"" which one has more letters?
A:",painter,over,0.4
2324,"Q: Of the words ""soap"" and ""space"" which one has more letters?
A:",space,soap,0.3
2325,"Q: Of the words ""us"" and ""file"" which one has more letters?
A:",file,us,0.55
2326,"Q: Of the words ""diary"" and ""king"" which one has more letters?
A:",diary,king,0.4
2327,"Q: Of the words ""buy"" and ""include"" which one has more letters?
A:",include,buy,0.85
2328,"Q: Of the words ""grape"" and ""kite"" which one has more letters?
A:",grape,kite,0.45
2329,"Q: Of the words ""birthday"" and ""part"" which one has more letters?
A:",birthday,part,0.7
2330,"Q: Of the words ""bird"" and ""myself"" which one has more letters?
A:",myself,bird,0.75
2331,"Q: Of the words ""mango"" and ""carpet"" which one has more letters?
A:",carpet,mango,0.65
2332,"Q: Of the words ""square"" and ""wear"" which one has more letters?
A:",square,wear,0.9
2333,"Q: Of the words ""month"" and ""idea"" which one has more letters?
A:",month,idea,0.2
2334,"Q: Of the words ""nearly"" and ""special"" which one has more letters?
A:",special,nearly,0.55
2335,"Q: Of the words ""my"" and ""minus"" which one has more letters?
A:",minus,my,0.5
2336,"Q: Of the words ""send"" and ""storm"" which one has more letters?
A:",storm,send,0.7
2337,"Q: Of the words ""clown"" and ""bike"" which one has more letters?
A:",clown,bike,0.25
2338,"Q: Of the words ""price"" and ""gas"" which one has more letters?
A:",price,gas,0.35
2339,"Q: Of the words ""enjoy"" and ""with"" which one has more letters?
A:",enjoy,with,0.8
2340,"Q: Of the words ""month"" and ""special"" which one has more letters?
A:",special,month,0.0
2341,"Q: Of the words ""normal"" and ""save"" which one has more letters?
A:",normal,save,0.45
2342,"Q: Of the words ""tired"" and ""belt"" which one has more letters?
A:",tired,belt,0.5
2343,"Q: Of the words ""mother"" and ""try"" which one has more letters?
A:",mother,try,0.7
2344,"Q: Of the words ""hit"" and ""plant"" which one has more letters?
A:",plant,hit,0.9
2345,"Q: Of the words ""air"" and ""cover"" which one has more letters?
A:",cover,air,0.25
2346,"Q: Of the words ""normal"" and ""empty"" which one has more letters?
A:",normal,empty,0.35
2347,"Q: Of the words ""simple"" and ""star"" which one has more letters?
A:",simple,star,0.4
2348,"Q: Of the words ""dry"" and ""both"" which one has more letters?
A:",both,dry,0.4
2349,"Q: Of the words ""just"" and ""things"" which one has more letters?
A:",things,just,0.45
2350,"Q: Of the words ""theirs"" and ""stay"" which one has more letters?
A:",theirs,stay,0.65
2351,"Q: Of the words ""husband"" and ""her"" which one has more letters?
A:",husband,her,0.0
2352,"Q: Of the words ""silver"" and ""meat"" which one has more letters?
A:",silver,meat,0.2
2353,"Q: Of the words ""platform"" and ""player"" which one has more letters?
A:",platform,player,0.0
2354,"Q: Of the words ""problem"" and ""dear"" which one has more letters?
A:",problem,dear,0.5
2355,"Q: Of the words ""mosque"" and ""table"" which one has more letters?
A:",mosque,table,0.05
2356,"Q: Of the words ""fan"" and ""picture"" which one has more letters?
A:",picture,fan,1.0
2357,"Q: Of the words ""sun"" and ""drawing"" which one has more letters?
A:",drawing,sun,0.7
2358,"Q: Of the words ""factory"" and ""girl"" which one has more letters?
A:",factory,girl,0.35
2359,"Q: Of the words ""cloud"" and ""past"" which one has more letters?
A:",cloud,past,0.6
2360,"Q: Of the words ""art"" and ""wind"" which one has more letters?
A:",wind,art,0.4
2361,"Q: Of the words ""they"" and ""poster"" which one has more letters?
A:",poster,they,0.4
2362,"Q: Of the words ""nice"" and ""lucky"" which one has more letters?
A:",lucky,nice,0.25
2363,"Q: Of the words ""often"" and ""hockey"" which one has more letters?
A:",hockey,often,0.45
2364,"Q: Of the words ""tram"" and ""racket"" which one has more letters?
A:",racket,tram,0.1
2365,"Q: Of the words ""guy"" and ""mouth"" which one has more letters?
A:",mouth,guy,0.05
2366,"Q: Of the words ""teach"" and ""lazy"" which one has more letters?
A:",teach,lazy,0.55
2367,"Q: Of the words ""hospital"" and ""closed"" which one has more letters?
A:",hospital,closed,0.85
2368,"Q: Of the words ""worse"" and ""minute"" which one has more letters?
A:",minute,worse,0.8
2369,"Q: Of the words ""daughter"" and ""only"" which one has more letters?
A:",daughter,only,0.35
2370,"Q: Of the words ""list"" and ""drive"" which one has more letters?
A:",drive,list,0.3
2371,"Q: Of the words ""company"" and ""birth"" which one has more letters?
A:",company,birth,1.0
2372,"Q: Of the words ""shout"" and ""bath"" which one has more letters?
A:",shout,bath,0.55
2373,"Q: Of the words ""mark"" and ""guide"" which one has more letters?
A:",guide,mark,0.05
2374,"Q: Of the words ""line"" and ""candy"" which one has more letters?
A:",candy,line,0.15
2375,"Q: Of the words ""past"" and ""closet"" which one has more letters?
A:",closet,past,0.75
2376,"Q: Of the words ""monkey"" and ""oh"" which one has more letters?
A:",monkey,oh,0.7
2377,"Q: Of the words ""keyboard"" and ""mark"" which one has more letters?
A:",keyboard,mark,0.6
2378,"Q: Of the words ""subway"" and ""reading"" which one has more letters?
A:",reading,subway,0.6
2379,"Q: Of the words ""adult"" and ""lie"" which one has more letters?
A:",adult,lie,0.1
2380,"Q: Of the words ""stove"" and ""friendly"" which one has more letters?
A:",friendly,stove,0.7
2381,"Q: Of the words ""around"" and ""house"" which one has more letters?
A:",around,house,0.35
2382,"Q: Of the words ""player"" and ""dance"" which one has more letters?
A:",player,dance,0.5
2383,"Q: Of the words ""racket"" and ""our"" which one has more letters?
A:",racket,our,0.15
2384,"Q: Of the words ""only"" and ""things"" which one has more letters?
A:",things,only,0.05
2385,"Q: Of the words ""minus"" and ""how"" which one has more letters?
A:",minus,how,0.55
2386,"Q: Of the words ""sing"" and ""shower"" which one has more letters?
A:",shower,sing,0.9
2387,"Q: Of the words ""stop"" and ""climb"" which one has more letters?
A:",climb,stop,0.95
2388,"Q: Of the words ""cola"" and ""surfing"" which one has more letters?
A:",surfing,cola,0.2
2389,"Q: Of the words ""menu"" and ""round"" which one has more letters?
A:",round,menu,0.0
2390,"Q: Of the words ""smoking"" and ""deck"" which one has more letters?
A:",smoking,deck,0.65
2391,"Q: Of the words ""cold"" and ""money"" which one has more letters?
A:",money,cold,0.55
2392,"Q: Of the words ""mug"" and ""train"" which one has more letters?
A:",train,mug,0.3
2393,"Q: Of the words ""question"" and ""music"" which one has more letters?
A:",question,music,0.5
2394,"Q: Of the words ""so"" and ""plant"" which one has more letters?
A:",plant,so,0.6
2395,"Q: Of the words ""write"" and ""bus"" which one has more letters?
A:",write,bus,0.55
2396,"Q: Of the words ""carpet"" and ""build"" which one has more letters?
A:",carpet,build,0.45
2397,"Q: Of the words ""hotel"" and ""push"" which one has more letters?
A:",hotel,push,0.95
2398,"Q: Of the words ""worst"" and ""comb"" which one has more letters?
A:",worst,comb,0.35
2399,"Q: Of the words ""foreign"" and ""pray"" which one has more letters?
A:",foreign,pray,1.0
2400,"Q: Of the words ""bag"" and ""lunch"" which one has more letters?
A:",lunch,bag,0.3
2401,"Q: Of the words ""mistake"" and ""party"" which one has more letters?
A:",mistake,party,1.0
2402,"Q: Of the words ""fog"" and ""change"" which one has more letters?
A:",change,fog,0.35
2403,"Q: Of the words ""nose"" and ""thing"" which one has more letters?
A:",thing,nose,0.8
2404,"Q: Of the words ""lucky"" and ""out"" which one has more letters?
A:",lucky,out,0.6
2405,"Q: Of the words ""south"" and ""cry"" which one has more letters?
A:",south,cry,0.25
2406,"Q: Of the words ""be"" and ""cola"" which one has more letters?
A:",cola,be,0.3
2407,"Q: Of the words ""instead"" and ""cap"" which one has more letters?
A:",instead,cap,0.95
2408,"Q: Of the words ""move"" and ""bat"" which one has more letters?
A:",move,bat,0.55
2409,"Q: Of the words ""cap"" and ""special"" which one has more letters?
A:",special,cap,0.55
2410,"Q: Of the words ""plant"" and ""war"" which one has more letters?
A:",plant,war,0.75
2411,"Q: Of the words ""car"" and ""shirt"" which one has more letters?
A:",shirt,car,0.0
2412,"Q: Of the words ""slim"" and ""young"" which one has more letters?
A:",young,slim,0.0
2413,"Q: Of the words ""die"" and ""subject"" which one has more letters?
A:",subject,die,0.25
2414,"Q: Of the words ""chair"" and ""sink"" which one has more letters?
A:",chair,sink,0.4
2415,"Q: Of the words ""how"" and ""player"" which one has more letters?
A:",player,how,0.75
2416,"Q: Of the words ""various"" and ""windy"" which one has more letters?
A:",various,windy,0.4
2417,"Q: Of the words ""bad"" and ""anymore"" which one has more letters?
A:",anymore,bad,0.8
2418,"Q: Of the words ""heavy"" and ""they"" which one has more letters?
A:",heavy,they,0.15
2419,"Q: Of the words ""hers"" and ""problem"" which one has more letters?
A:",problem,hers,0.4
2420,"Q: Of the words ""itself"" and ""rice"" which one has more letters?
A:",itself,rice,0.0
2421,"Q: Of the words ""danger"" and ""kite"" which one has more letters?
A:",danger,kite,0.25
2422,"Q: Of the words ""history"" and ""team"" which one has more letters?
A:",history,team,0.05
2423,"Q: Of the words ""type"" and ""radio"" which one has more letters?
A:",radio,type,0.1
2424,"Q: Of the words ""nature"" and ""boy"" which one has more letters?
A:",nature,boy,0.3
2425,"Q: Of the words ""extra"" and ""name"" which one has more letters?
A:",extra,name,0.25
2426,"Q: Of the words ""ham"" and ""hair"" which one has more letters?
A:",hair,ham,0.4
2427,"Q: Of the words ""oil"" and ""work"" which one has more letters?
A:",work,oil,0.4
2428,"Q: Of the words ""around"" and ""face"" which one has more letters?
A:",around,face,0.3
2429,"Q: Of the words ""it"" and ""stay"" which one has more letters?
A:",stay,it,0.4
2430,"Q: Of the words ""folder"" and ""climb"" which one has more letters?
A:",folder,climb,0.4
2431,"Q: Of the words ""close"" and ""arm"" which one has more letters?
A:",close,arm,0.3
2432,"Q: Of the words ""father"" and ""bank"" which one has more letters?
A:",father,bank,0.25
2433,"Q: Of the words ""you"" and ""club"" which one has more letters?
A:",club,you,0.2
2434,"Q: Of the words ""best"" and ""empty"" which one has more letters?
A:",empty,best,0.5
2435,"Q: Of the words ""yours"" and ""winter"" which one has more letters?
A:",winter,yours,0.0
2436,"Q: Of the words ""favorite"" and ""hard"" which one has more letters?
A:",favorite,hard,0.7
2437,"Q: Of the words ""notice"" and ""come"" which one has more letters?
A:",notice,come,0.6
2438,"Q: Of the words ""near"" and ""young"" which one has more letters?
A:",young,near,0.2
2439,"Q: Of the words ""knife"" and ""ear"" which one has more letters?
A:",knife,ear,0.7
2440,"Q: Of the words ""sign"" and ""spring"" which one has more letters?
A:",spring,sign,0.15
2441,"Q: Of the words ""old"" and ""bike"" which one has more letters?
A:",bike,old,0.4
2442,"Q: Of the words ""fried"" and ""new"" which one has more letters?
A:",fried,new,0.0
2443,"Q: Of the words ""date"" and ""new"" which one has more letters?
A:",date,new,0.75
2444,"Q: Of the words ""pear"" and ""playground"" which one has more letters?
A:",playground,pear,0.15
2445,"Q: Of the words ""platform"" and ""broken"" which one has more letters?
A:",platform,broken,0.15
2446,"Q: Of the words ""company"" and ""sofa"" which one has more letters?
A:",company,sofa,0.65
2447,"Q: Of the words ""easily"" and ""twice"" which one has more letters?
A:",easily,twice,0.55
2448,"Q: Of the words ""soup"" and ""thanks"" which one has more letters?
A:",thanks,soup,0.2
2449,"Q: Of the words ""your"" and ""various"" which one has more letters?
A:",various,your,0.4
2450,"Q: Of the words ""now"" and ""person"" which one has more letters?
A:",person,now,0.9
2451,"Q: Of the words ""half"" and ""thanks"" which one has more letters?
A:",thanks,half,0.1
2452,"Q: Of the words ""pet"" and ""hour"" which one has more letters?
A:",hour,pet,0.8
2453,"Q: Of the words ""forget"" and ""picture"" which one has more letters?
A:",picture,forget,1.0
2454,"Q: Of the words ""bean"" and ""plane"" which one has more letters?
A:",plane,bean,0.3
2455,"Q: Of the words ""run"" and ""himself"" which one has more letters?
A:",himself,run,0.55
2456,"Q: Of the words ""strange"" and ""daughter"" which one has more letters?
A:",daughter,strange,0.6
2457,"Q: Of the words ""carpet"" and ""factory"" which one has more letters?
A:",factory,carpet,0.15
2458,"Q: Of the words ""on"" and ""software"" which one has more letters?
A:",software,on,0.35
2459,"Q: Of the words ""soul"" and ""beard"" which one has more letters?
A:",beard,soul,0.3
2460,"Q: Of the words ""store"" and ""life"" which one has more letters?
A:",store,life,0.3
2461,"Q: Of the words ""rain"" and ""monkey"" which one has more letters?
A:",monkey,rain,0.1
2462,"Q: Of the words ""use"" and ""study"" which one has more letters?
A:",study,use,0.9
2463,"Q: Of the words ""suit"" and ""above"" which one has more letters?
A:",above,suit,0.4
2464,"Q: Of the words ""news"" and ""quite"" which one has more letters?
A:",quite,news,0.4
2465,"Q: Of the words ""win"" and ""golf"" which one has more letters?
A:",golf,win,0.4
2466,"Q: Of the words ""make"" and ""magic"" which one has more letters?
A:",magic,make,0.15
2467,"Q: Of the words ""bring"" and ""jacket"" which one has more letters?
A:",jacket,bring,0.9
2468,"Q: Of the words ""yet"" and ""board"" which one has more letters?
A:",board,yet,0.65
2469,"Q: Of the words ""out"" and ""gate"" which one has more letters?
A:",gate,out,0.15
2470,"Q: Of the words ""when"" and ""kitchen"" which one has more letters?
A:",kitchen,when,0.8
2471,"Q: Of the words ""wide"" and ""mix"" which one has more letters?
A:",wide,mix,0.2
2472,"Q: Of the words ""mad"" and ""it"" which one has more letters?
A:",mad,it,0.35
2473,"Q: Of the words ""soul"" and ""sauce"" which one has more letters?
A:",sauce,soul,0.7
2474,"Q: Of the words ""bank"" and ""keyboard"" which one has more letters?
A:",keyboard,bank,0.25
2475,"Q: Of the words ""story"" and ""pair"" which one has more letters?
A:",story,pair,0.15
2476,"Q: Of the words ""single"" and ""thin"" which one has more letters?
A:",single,thin,1.0
2477,"Q: Of the words ""cash"" and ""movie"" which one has more letters?
A:",movie,cash,0.85
2478,"Q: Of the words ""mango"" and ""drawing"" which one has more letters?
A:",drawing,mango,0.95
2479,"Q: Of the words ""dish"" and ""cabinet"" which one has more letters?
A:",cabinet,dish,0.05
2480,"Q: Of the words ""dance"" and ""kite"" which one has more letters?
A:",dance,kite,0.5
2481,"Q: Of the words ""ring"" and ""quiet"" which one has more letters?
A:",quiet,ring,0.85
2482,"Q: Of the words ""ocean"" and ""idea"" which one has more letters?
A:",ocean,idea,0.15
2483,"Q: Of the words ""quick"" and ""your"" which one has more letters?
A:",quick,your,0.15
2484,"Q: Of the words ""brain"" and ""east"" which one has more letters?
A:",brain,east,0.0
2485,"Q: Of the words ""chemistry"" and ""details"" which one has more letters?
A:",chemistry,details,0.75
2486,"Q: Of the words ""ocean"" and ""jacket"" which one has more letters?
A:",jacket,ocean,0.1
2487,"Q: Of the words ""pair"" and ""win"" which one has more letters?
A:",pair,win,0.6
2488,"Q: Of the words ""singer"" and ""wife"" which one has more letters?
A:",singer,wife,0.3
2489,"Q: Of the words ""car"" and ""trip"" which one has more letters?
A:",trip,car,0.1
2490,"Q: Of the words ""son"" and ""badly"" which one has more letters?
A:",badly,son,0.1
2491,"Q: Of the words ""person"" and ""nice"" which one has more letters?
A:",person,nice,0.35
2492,"Q: Of the words ""block"" and ""painter"" which one has more letters?
A:",painter,block,0.0
2493,"Q: Of the words ""match"" and ""snow"" which one has more letters?
A:",match,snow,0.65
2494,"Q: Of the words ""guide"" and ""yeah"" which one has more letters?
A:",guide,yeah,0.8
2495,"Q: Of the words ""instead"" and ""hold"" which one has more letters?
A:",instead,hold,0.85
2496,"Q: Of the words ""course"" and ""deck"" which one has more letters?
A:",course,deck,0.7
2497,"Q: Of the words ""blouse"" and ""quickly"" which one has more letters?
A:",quickly,blouse,0.35
2498,"Q: Of the words ""key"" and ""bear"" which one has more letters?
A:",bear,key,0.0
2499,"Q: Of the words ""guitar"" and ""rest"" which one has more letters?
A:",guitar,rest,0.05
2500,"Q: Of the words ""cost"" and ""close"" which one has more letters?
A:",close,cost,0.45
2501,"Q: Of the words ""round"" and ""menu"" which one has more letters?
A:",round,menu,0.2
2502,"Q: Of the words ""stage"" and ""poster"" which one has more letters?
A:",poster,stage,0.25
2503,"Q: Of the words ""water"" and ""box"" which one has more letters?
A:",water,box,0.5
2504,"Q: Of the words ""cent"" and ""eat"" which one has more letters?
A:",cent,eat,0.5
2505,"Q: Of the words ""each"" and ""anymore"" which one has more letters?
A:",anymore,each,0.85
2506,"Q: Of the words ""low"" and ""size"" which one has more letters?
A:",size,low,0.7
2507,"Q: Of the words ""so"" and ""must"" which one has more letters?
A:",must,so,0.45
2508,"Q: Of the words ""wonderful"" and ""them"" which one has more letters?
A:",wonderful,them,0.1
2509,"Q: Of the words ""spring"" and ""shoe"" which one has more letters?
A:",spring,shoe,0.15
2510,"Q: Of the words ""war"" and ""wrong"" which one has more letters?
A:",wrong,war,0.95
2511,"Q: Of the words ""strong"" and ""document"" which one has more letters?
A:",document,strong,0.95
2512,"Q: Of the words ""cheap"" and ""hers"" which one has more letters?
A:",cheap,hers,0.2
2513,"Q: Of the words ""later"" and ""cloudy"" which one has more letters?
A:",cloudy,later,0.3
2514,"Q: Of the words ""certainly"" and ""during"" which one has more letters?
A:",certainly,during,0.2
2515,"Q: Of the words ""bank"" and ""eat"" which one has more letters?
A:",bank,eat,0.55
2516,"Q: Of the words ""fruit"" and ""math"" which one has more letters?
A:",fruit,math,0.8
2517,"Q: Of the words ""his"" and ""rent"" which one has more letters?
A:",rent,his,0.85
2518,"Q: Of the words ""details"" and ""purse"" which one has more letters?
A:",details,purse,0.55
2519,"Q: Of the words ""right"" and ""most"" which one has more letters?
A:",right,most,0.0
2520,"Q: Of the words ""guide"" and ""enough"" which one has more letters?
A:",enough,guide,0.3
2521,"Q: Of the words ""anymore"" and ""guide"" which one has more letters?
A:",anymore,guide,0.5
2522,"Q: Of the words ""eat"" and ""page"" which one has more letters?
A:",page,eat,1.0
2523,"Q: Of the words ""until"" and ""bag"" which one has more letters?
A:",until,bag,0.5
2524,"Q: Of the words ""itself"" and ""save"" which one has more letters?
A:",itself,save,0.6
2525,"Q: Of the words ""coat"" and ""machine"" which one has more letters?
A:",machine,coat,0.25
2526,"Q: Of the words ""mother"" and ""write"" which one has more letters?
A:",mother,write,0.45
2527,"Q: Of the words ""listen"" and ""tired"" which one has more letters?
A:",listen,tired,0.5
2528,"Q: Of the words ""nature"" and ""lazy"" which one has more letters?
A:",nature,lazy,0.6
2529,"Q: Of the words ""kilo"" and ""along"" which one has more letters?
A:",along,kilo,0.1
2530,"Q: Of the words ""rich"" and ""reason"" which one has more letters?
A:",reason,rich,0.85
2531,"Q: Of the words ""uniform"" and ""neighbor"" which one has more letters?
A:",neighbor,uniform,0.65
2532,"Q: Of the words ""customer"" and ""cream"" which one has more letters?
A:",customer,cream,0.4
2533,"Q: Of the words ""the"" and ""badly"" which one has more letters?
A:",badly,the,0.0
2534,"Q: Of the words ""so"" and ""birthday"" which one has more letters?
A:",birthday,so,0.75
2535,"Q: Of the words ""us"" and ""pig"" which one has more letters?
A:",pig,us,0.2
2536,"Q: Of the words ""computer"" and ""nurse"" which one has more letters?
A:",computer,nurse,0.85
2537,"Q: Of the words ""up"" and ""anymore"" which one has more letters?
A:",anymore,up,0.25
2538,"Q: Of the words ""rich"" and ""angry"" which one has more letters?
A:",angry,rich,0.35
2539,"Q: Of the words ""menu"" and ""person"" which one has more letters?
A:",person,menu,0.05
2540,"Q: Of the words ""great"" and ""bird"" which one has more letters?
A:",great,bird,0.1
2541,"Q: Of the words ""lucky"" and ""single"" which one has more letters?
A:",single,lucky,0.6
2542,"Q: Of the words ""enough"" and ""be"" which one has more letters?
A:",enough,be,0.75
2543,"Q: Of the words ""advice"" and ""belt"" which one has more letters?
A:",advice,belt,0.35
2544,"Q: Of the words ""walk"" and ""broken"" which one has more letters?
A:",broken,walk,0.3
2545,"Q: Of the words ""plate"" and ""pet"" which one has more letters?
A:",plate,pet,0.75
2546,"Q: Of the words ""size"" and ""who"" which one has more letters?
A:",size,who,0.7
2547,"Q: Of the words ""oh"" and ""ocean"" which one has more letters?
A:",ocean,oh,0.15
2548,"Q: Of the words ""piano"" and ""problem"" which one has more letters?
A:",problem,piano,0.3
2549,"Q: Of the words ""husband"" and ""point"" which one has more letters?
A:",husband,point,0.1
2550,"Q: Of the words ""mad"" and ""horse"" which one has more letters?
A:",horse,mad,0.75
2551,"Q: Of the words ""neck"" and ""skating"" which one has more letters?
A:",skating,neck,0.0
2552,"Q: Of the words ""reading"" and ""put"" which one has more letters?
A:",reading,put,0.7
2553,"Q: Of the words ""play"" and ""sky"" which one has more letters?
A:",play,sky,0.45
2554,"Q: Of the words ""on"" and ""chat"" which one has more letters?
A:",chat,on,0.5
2555,"Q: Of the words ""crazy"" and ""page"" which one has more letters?
A:",crazy,page,0.25
2556,"Q: Of the words ""reason"" and ""plate"" which one has more letters?
A:",reason,plate,0.65
2557,"Q: Of the words ""document"" and ""horse"" which one has more letters?
A:",document,horse,0.9
2558,"Q: Of the words ""musical"" and ""clown"" which one has more letters?
A:",musical,clown,0.75
2559,"Q: Of the words ""racket"" and ""their"" which one has more letters?
A:",racket,their,0.0
2560,"Q: Of the words ""fact"" and ""music"" which one has more letters?
A:",music,fact,0.45
2561,"Q: Of the words ""bye"" and ""write"" which one has more letters?
A:",write,bye,0.95
2562,"Q: Of the words ""actor"" and ""exam"" which one has more letters?
A:",actor,exam,0.3
2563,"Q: Of the words ""fresh"" and ""fire"" which one has more letters?
A:",fresh,fire,0.25
2564,"Q: Of the words ""under"" and ""boat"" which one has more letters?
A:",under,boat,0.6
2565,"Q: Of the words ""magic"" and ""in"" which one has more letters?
A:",magic,in,0.15
2566,"Q: Of the words ""rap"" and ""pain"" which one has more letters?
A:",pain,rap,0.1
2567,"Q: Of the words ""buy"" and ""singer"" which one has more letters?
A:",singer,buy,0.55
2568,"Q: Of the words ""curtain"" and ""car"" which one has more letters?
A:",curtain,car,0.0
2569,"Q: Of the words ""money"" and ""person"" which one has more letters?
A:",person,money,0.8
2570,"Q: Of the words ""at"" and ""bank"" which one has more letters?
A:",bank,at,0.4
2571,"Q: Of the words ""flower"" and ""extra"" which one has more letters?
A:",flower,extra,0.15
2572,"Q: Of the words ""bag"" and ""board"" which one has more letters?
A:",board,bag,0.45
2573,"Q: Of the words ""answer"" and ""grape"" which one has more letters?
A:",answer,grape,0.35
2574,"Q: Of the words ""age"" and ""stomach"" which one has more letters?
A:",stomach,age,0.4
2575,"Q: Of the words ""menu"" and ""neighbor"" which one has more letters?
A:",neighbor,menu,0.1
2576,"Q: Of the words ""brain"" and ""girl"" which one has more letters?
A:",brain,girl,0.05
2577,"Q: Of the words ""rich"" and ""me"" which one has more letters?
A:",rich,me,0.05
2578,"Q: Of the words ""back"" and ""flower"" which one has more letters?
A:",flower,back,0.0
2579,"Q: Of the words ""rich"" and ""strange"" which one has more letters?
A:",strange,rich,0.1
2580,"Q: Of the words ""fried"" and ""file"" which one has more letters?
A:",fried,file,0.0
2581,"Q: Of the words ""toe"" and ""sock"" which one has more letters?
A:",sock,toe,0.2
2582,"Q: Of the words ""deck"" and ""final"" which one has more letters?
A:",final,deck,0.2
2583,"Q: Of the words ""brown"" and ""mosque"" which one has more letters?
A:",mosque,brown,0.3
2584,"Q: Of the words ""belt"" and ""its"" which one has more letters?
A:",belt,its,0.0
2585,"Q: Of the words ""north"" and ""run"" which one has more letters?
A:",north,run,0.55
2586,"Q: Of the words ""write"" and ""our"" which one has more letters?
A:",write,our,0.05
2587,"Q: Of the words ""mother"" and ""other"" which one has more letters?
A:",mother,other,0.65
2588,"Q: Of the words ""friendly"" and ""lift"" which one has more letters?
A:",friendly,lift,0.95
2589,"Q: Of the words ""various"" and ""take"" which one has more letters?
A:",various,take,0.7
2590,"Q: Of the words ""about"" and ""belt"" which one has more letters?
A:",about,belt,0.65
2591,"Q: Of the words ""many"" and ""delay"" which one has more letters?
A:",delay,many,0.8
2592,"Q: Of the words ""rap"" and ""tire"" which one has more letters?
A:",tire,rap,0.9
2593,"Q: Of the words ""improve"" and ""our"" which one has more letters?
A:",improve,our,0.1
2594,"Q: Of the words ""often"" and ""pet"" which one has more letters?
A:",often,pet,0.45
2595,"Q: Of the words ""daily"" and ""hungry"" which one has more letters?
A:",hungry,daily,0.0
2596,"Q: Of the words ""word"" and ""gas"" which one has more letters?
A:",word,gas,0.6
