question_id,perturbation_id,prompt,correct_answer,correct
193,38,"Q: Can you recommend a movie similar to one of these The Fugitive, The Usual Suspects, Crimson Tide, Dances with Wolves:
Options:
(A) Bandidas
(B) Too Many Cooks
(C) Braveheart
(D) Bad Santa
A:",(C),1.0
193,64,"The task is to recommend a movie that is similar to Crimson Tide, Dances with Wolves, The Fugitive, The Usual Suspects from the following options: (A) Bandidas
(B) Too Many Cooks
(C) Bad Santa
(D) Braveheart.",(D),0.8
193,106,"Recommend movies similar to a given list of movies. You will be presented with a list of movies and a multi-choice format with a default prompt and options. Your task is to select the option that is most similar to the given list of movies.
Given list of movies: Crimson Tide, The Fugitive, The Usual Suspects, Dances with Wolves
Multi-choice options:
(A) Bad Santa
(B) Bandidas
(C) Braveheart
(D) Too Many Cooks
Output:",(C),0.8
193,131,"Given a list of movies and a set of options to choose from, recommend a movie similar to the ones in the list.
Movie list: Dances with Wolves, The Usual Suspects, Crimson Tide, The Fugitive
Options: (A) Bad Santa
(B) Braveheart
(C) Too Many Cooks
(D) Bandidas
Output:",(B),0.8
193,155,"Based on a list of movies, recommend a similar movie from a set of options. Choose the option that best matches the given list.
List of movies: The Fugitive, Crimson Tide, Dances with Wolves, The Usual Suspects
Options:
(A) Too Many Cooks
(B) Bandidas
(C) Bad Santa
(D) Braveheart
Output:",(D),0.8
194,31,"Q: Can you suggest a movie that is similar to Raiders of the Lost Ark, Back to the Future, The Terminator, The Matrix? Choose the best option from the following:
Options:
(A) Cave of Forgotten Dreams
(B) Batman
(C) Tiger Lily
(D) What's Up
A:",(B),1.0
194,59,"The task is to find a movie that is similar to Raiders of the Lost Ark, Back to the Future, The Terminator, The Matrix. The options available are: (A) Cave of Forgotten Dreams
(B) What's Up
(C) Tiger Lily
(D) Batman. Please suggest a movie from these options.",(D),0.8
194,61,"You are given a list of movies Raiders of the Lost Ark, The Terminator, Back to the Future, The Matrix. Please suggest a movie that is similar to them from the following options: (A) Cave of Forgotten Dreams
(B) Tiger Lily
(C) What's Up
(D) Batman.",(D),0.8
194,83,"The task is to find a movie that is similar to the list of movies provided in Raiders of the Lost Ark, The Matrix, Back to the Future, The Terminator. You will be given a set of (A) Cave of Forgotten Dreams
(B) Batman
(C) Tiger Lily
(D) What's Up to choose from.",(B),0.8
194,88,"Please suggest a movie that is similar to The Matrix, Back to the Future, Raiders of the Lost Ark, The Terminator. You can choose from the following options: (A) Tiger Lily
(B) Batman
(C) Cave of Forgotten Dreams
(D) What's Up.",(B),1.0
195,2,"Q: Can you suggest a movie that is similar to Aladdin, The Lion King, Pretty Woman, The Mask?
Options:
(A) Mermaids
(B) The Deadly Bees
(C) Batman
(D) Hot Girls Wanted
A:",(C),0.0
195,30,"Q: Can you recommend a movie similar to the following list: The Mask, Pretty Woman, The Lion King, Aladdin? Please choose from the following options:
Options:
(A) Hot Girls Wanted
(B) Batman
(C) Mermaids
(D) The Deadly Bees
A:",(B),0.0
195,32,"Q: Can you recommend a movie that is similar to the following The Mask, Aladdin, The Lion King, Pretty Woman:
Options:
(A) The Deadly Bees
(B) Batman
(C) Mermaids
(D) Hot Girls Wanted
A:",(B),0.0
195,91,"Can you suggest a movie that is similar to Aladdin, Pretty Woman, The Lion King, The Mask? You can choose from the following options: (A) Batman
(B) The Deadly Bees
(C) Mermaids
(D) Hot Girls Wanted.",(A),0.0
195,123,"Please recommend movies similar to the given list of movies. Choose a movie from the list of options that is most similar to the movies in the given movie list.
Movie list: Aladdin, Pretty Woman, The Lion King, The Mask
Options:
(A) Batman
(B) Hot Girls Wanted
(C) Mermaids
(D) The Deadly Bees
Output:",(A),0.0
196,11,"Q: Can you suggest a movie similar to Batman, The Silence of the Lambs, Forrest Gump, Independence Day?
Here are some options:
(A) Skyline
(B) One Fine Day
(C) Dragon Ball Z Broly - The Legendary Super Saiyan
(D) Jurassic Park
A:",(D),1.0
196,65,"Given a list of movies Forrest Gump, Independence Day, The Silence of the Lambs, Batman, please recommend a movie that is similar to them from the following options: (A) One Fine Day
(B) Jurassic Park
(C) Dragon Ball Z Broly - The Legendary Super Saiyan
(D) Skyline.",(B),1.0
196,89,"Given the list of movies Forrest Gump, The Silence of the Lambs, Batman, Independence Day, please recommend a movie that is similar to them. You can choose from the following options: (A) Skyline
(B) Dragon Ball Z Broly - The Legendary Super Saiyan
(C) Jurassic Park
(D) One Fine Day.",(C),1.0
196,122,"Please recommend movies similar to the given list of movies. Choose the best option from the list of movies provided. 
Movie list: Batman, Independence Day, The Silence of the Lambs, Forrest Gump
Options:
(A) Dragon Ball Z Broly - The Legendary Super Saiyan
(B) Skyline
(C) One Fine Day
(D) Jurassic Park
Output:",(D),0.8
196,123,"Please recommend movies similar to the given list of movies. Choose a movie from the list of options that is most similar to the movies in the given movie list.
Movie list: Forrest Gump, The Silence of the Lambs, Batman, Independence Day
Options:
(A) Dragon Ball Z Broly - The Legendary Super Saiyan
(B) One Fine Day
(C) Skyline
(D) Jurassic Park
Output:",(D),0.8
197,109,"Given a list of movies, recommend similar movies using a multi-choice format. You will be presented with a list of movie options and asked to select the most similar movie to the given list.
List of movies: Seven, Dances with Wolves, Jurassic Park, The Silence of the Lambs
Options:
(A) Blood The Last Vampire
(B) Cheech and Chong's Up in Smoke
(C) Righteous Kill
(D) Forrest Gump
Output:",(D),0.0
197,146,"Based on your preferences, we can recommend movies that are similar to the ones you like. We will provide you with a list of options, and you can select the one that you think is the most similar to the movies you provided. 
Movies: Jurassic Park, Seven, Dances with Wolves, The Silence of the Lambs
Options:
(A) Blood The Last Vampire
(B) Forrest Gump
(C) Cheech and Chong's Up in Smoke
(D) Righteous Kill
Output:",(B),1.0
197,149,"Given a list of movies, recommend a movie that is most similar to the given list. Choose the correct option from a list of movies provided.
List of movies: Jurassic Park, Dances with Wolves, The Silence of the Lambs, Seven
Options:
(A) Righteous Kill
(B) Blood The Last Vampire
(C) Forrest Gump
(D) Cheech and Chong's Up in Smoke
Output:",(C),0.0
197,161,"Based on your movie preferences, we can recommend similar movies for you. Choose the movie that you think is most similar to the given list of movies.
Movie list: Dances with Wolves, Seven, Jurassic Park, The Silence of the Lambs
Options:
(A) Righteous Kill
(B) Forrest Gump
(C) Blood The Last Vampire
(D) Cheech and Chong's Up in Smoke
Output:",(B),0.6
197,175,"Given a list of movies, recommend a movie that is similar to any of the movies in the list. Choose the best option from the given set of movies.
Movie list: Seven, The Silence of the Lambs, Jurassic Park, Dances with Wolves
Options:
(A) Forrest Gump
(B) Righteous Kill
(C) Cheech and Chong's Up in Smoke
(D) Blood The Last Vampire
Output:",(A),0.0
198,13,"Q: Can you suggest a movie that is similar to any of these Dances with Wolves, Pulp Fiction, The Shawshank Redemption, Schindler's List?
Options:
(A) Er ist wieder da
(B) Miss Nobody
(C) Braveheart
(D) The Way South
A:",(C),1.0
198,20,"Q: Can you suggest a movie that is similar to the following list of movies: Pulp Fiction, The Shawshank Redemption, Dances with Wolves, Schindler's List?
Choose one from the following options:
(A) The Way South
(B) Er ist wieder da
(C) Miss Nobody
(D) Braveheart 
A:",(D),1.0
198,73,"Given a list of movies The Shawshank Redemption, Schindler's List, Dances with Wolves, Pulp Fiction, please suggest a movie that is similar to them. You can choose from the following options: (A) The Way South
(B) Miss Nobody
(C) Er ist wieder da
(D) Braveheart.",(D),0.8
198,83,"The task is to find a movie that is similar to the list of movies provided in Schindler's List, Pulp Fiction, Dances with Wolves, The Shawshank Redemption. You will be given a set of (A) Braveheart
(B) Er ist wieder da
(C) Miss Nobody
(D) The Way South to choose from.",(A),0.8
198,99,"Given a list of movies in Schindler's List, The Shawshank Redemption, Dances with Wolves, Pulp Fiction, please recommend a movie that is similar to them. You can select from the following options: (A) The Way South
(B) Braveheart
(C) Er ist wieder da
(D) Miss Nobody.",(B),1.0
199,78,"I need your help to find movies that are similar to The Usual Suspects, The Fugitive, Forrest Gump, Pulp Fiction. Please choose from the following options: (A) Wisdom
(B) Braveheart
(C) People I Know
(D) Lost and Delirious.",(B),1.0
199,98,"Provide a recommendation for a movie similar to the list of movies provided in The Usual Suspects, Pulp Fiction, Forrest Gump, The Fugitive. You can choose from the following options: (A) Lost and Delirious
(B) People I Know
(C) Braveheart
(D) Wisdom.",(C),1.0
199,137,"Given a list of movies, recommend a movie that is similar to any of the movies in the list. Choose the most appropriate option from the set of movies provided. 
List of movies: The Usual Suspects, Forrest Gump, The Fugitive, Pulp Fiction
Options:
(A) Braveheart
(B) Lost and Delirious
(C) Wisdom
(D) People I Know
Output:",(A),0.8
199,144,"You have a list of movies that you enjoyed and you want to find similar movies to watch. Choose the movie that you think is most similar to the given list of movies from the options provided.
List of movies: The Fugitive, The Usual Suspects, Forrest Gump, Pulp Fiction
Options:
(A) People I Know
(B) Wisdom
(C) Braveheart
(D) Lost and Delirious
Output:",(C),1.0
199,151,"Based on your movie preferences, we can recommend similar movies for you to watch. Choose the movie that you think is most similar to the given list of movies.
Given list of movies: The Fugitive, Forrest Gump, The Usual Suspects, Pulp Fiction
Options:
(A) Lost and Delirious
(B) Wisdom
(C) People I Know
(D) Braveheart
Output:",(D),0.6
200,57,"Please recommend a movie that is similar to Forrest Gump, Back to the Future, The Lord of the Rings The Fellowship of the Ring, Star Wars Episode VI - Return of the Jedi from the following options: (A) The Silence of the Lambs
(B) The Boy and the Beast
(C) Vicky Cristina Barcelona
(D) Making the Grade.",(A),0.0
200,70,"Provide a recommendation for a movie that is similar to the movies in Star Wars Episode VI - Return of the Jedi, The Lord of the Rings The Fellowship of the Ring, Back to the Future, Forrest Gump.
Select one of the following options: (A) Making the Grade
(B) The Silence of the Lambs
(C) The Boy and the Beast
(D) Vicky Cristina Barcelona",(B),0.0
200,85,"In this task, you need to find a movie that is similar to the list of movies provided in Star Wars Episode VI - Return of the Jedi, Back to the Future, The Lord of the Rings The Fellowship of the Ring, Forrest Gump. You will be given a set of (A) Making the Grade
(B) The Silence of the Lambs
(C) The Boy and the Beast
(D) Vicky Cristina Barcelona to choose from.",(B),1.0
200,122,"Please recommend movies similar to the given list of movies. Choose the best option from the list of movies provided. 
Movie list: Forrest Gump, Star Wars Episode VI - Return of the Jedi, Back to the Future, The Lord of the Rings The Fellowship of the Ring
Options:
(A) The Silence of the Lambs
(B) Vicky Cristina Barcelona
(C) Making the Grade
(D) The Boy and the Beast
Output:",(A),0.0
200,129,"Given a 'movie_list' and a set of 'options', recommend movies similar to the 'movie_list' in a multi-choice format.
movie_list: Forrest Gump, Back to the Future, The Lord of the Rings The Fellowship of the Ring, Star Wars Episode VI - Return of the Jedi
Options:
(A) Making the Grade
(B) The Boy and the Beast
(C) Vicky Cristina Barcelona
(D) The Silence of the Lambs
Output:",(D),0.4
201,57,"Please recommend a movie that is similar to The Silence of the Lambs, Die Hard With a Vengeance, Forrest Gump, Jurassic Park from the following options: (A) Independence Day
(B) Banana Joe
(C) Shine
(D) Max Keeble's Big Move.",(A),1.0
201,83,"The task is to find a movie that is similar to the list of movies provided in The Silence of the Lambs, Jurassic Park, Die Hard With a Vengeance, Forrest Gump. You will be given a set of (A) Banana Joe
(B) Independence Day
(C) Max Keeble's Big Move
(D) Shine to choose from.",(B),1.0
201,95,"I am looking for a movie that is similar to Die Hard With a Vengeance, The Silence of the Lambs, Forrest Gump, Jurassic Park. Please select an option from the following list: (A) Max Keeble's Big Move
(B) Independence Day
(C) Banana Joe
(D) Shine.",(B),1.0
201,97,"Your task is to find a movie that is similar to Jurassic Park, Forrest Gump, Die Hard With a Vengeance, The Silence of the Lambs. Please choose an option from the following list: (A) Max Keeble's Big Move
(B) Shine
(C) Independence Day
(D) Banana Joe.",(C),1.0
201,171,"Given a list of movies, recommend a similar movie from a set of options.
Movie list: Die Hard With a Vengeance, The Silence of the Lambs, Jurassic Park, Forrest Gump
Options:
(A) Independence Day
(B) Banana Joe
(C) Max Keeble's Big Move
(D) Shine
Output:
Recommended movie:",(A),1.0
202,1,"Q: Can you suggest a movie that is similar to any of the following movies: Forrest Gump, Star Wars Episode I - The Phantom Menace, The Matrix, The Shawshank Redemption?
Options:
(A) Fight Club
(B) Blackrock
(C) Out Cold
(D) I Shot Jesse James
A:",(A),0.8
202,31,"Q: Can you suggest a movie that is similar to The Shawshank Redemption, Star Wars Episode I - The Phantom Menace, Forrest Gump, The Matrix? Choose the best option from the following:
Options:
(A) Fight Club
(B) Out Cold
(C) Blackrock
(D) I Shot Jesse James
A:",(A),0.6
202,67,"Find a movie that is similar to the movies in Star Wars Episode I - The Phantom Menace, The Matrix, The Shawshank Redemption, Forrest Gump.
Choose an option from the following: (A) Out Cold
(B) Fight Club
(C) Blackrock
(D) I Shot Jesse James",(B),0.6
202,91,"Can you suggest a movie that is similar to The Matrix, Star Wars Episode I - The Phantom Menace, The Shawshank Redemption, Forrest Gump? You can choose from the following options: (A) Blackrock
(B) Out Cold
(C) I Shot Jesse James
(D) Fight Club.",(D),1.0
202,122,"Please recommend movies similar to the given list of movies. Choose the best option from the list of movies provided. 
Movie list: The Shawshank Redemption, Forrest Gump, Star Wars Episode I - The Phantom Menace, The Matrix
Options:
(A) Fight Club
(B) I Shot Jesse James
(C) Out Cold
(D) Blackrock
Output:",(A),1.0
203,5,"Q: Can you suggest a movie that is similar to any of the following Get Shorty, Mr Holland's Opus, The Fugitive, The Shawshank Redemption:
Options:
(A) Where Eagles Dare
(B) Polyester
(C) Joe Dirt 2 Beautiful Loser
(D) Braveheart
A:",(D),0.8
203,46,"Q: Can you recommend a movie similar to the following movies: Get Shorty, The Fugitive, Mr Holland's Opus, The Shawshank Redemption? 
Choose the best option from the list below:
(A) Polyester
(B) Where Eagles Dare
(C) Braveheart
(D) Joe Dirt 2 Beautiful Loser
A:",(C),1.0
203,122,"Please recommend movies similar to the given list of movies. Choose the best option from the list of movies provided. 
Movie list: The Fugitive, Mr Holland's Opus, Get Shorty, The Shawshank Redemption
Options:
(A) Where Eagles Dare
(B) Braveheart
(C) Polyester
(D) Joe Dirt 2 Beautiful Loser
Output:",(B),0.8
203,146,"Based on your preferences, we can recommend movies that are similar to the ones you like. We will provide you with a list of options, and you can select the one that you think is the most similar to the movies you provided. 
Movies: The Fugitive, The Shawshank Redemption, Mr Holland's Opus, Get Shorty
Options:
(A) Polyester
(B) Braveheart
(C) Where Eagles Dare
(D) Joe Dirt 2 Beautiful Loser
Output:",(B),0.8
203,154,"Given a list of movies, recommend a similar movie from the following options. Select the option that you think is most similar to the given list of movies.
List of movies: Mr Holland's Opus, Get Shorty, The Fugitive, The Shawshank Redemption
Options:
(A) Braveheart
(B) Joe Dirt 2 Beautiful Loser
(C) Polyester
(D) Where Eagles Dare
Output:
Recommended movie:",(A),1.0
204,15,"Find a movie similar to the movies in Dances with Wolves, Schindler's List, Braveheart, Pulp Fiction. Which of the following options do you prefer?
Options:
(A) The Shawshank Redemption
(B) The Man Who Shot Liberty Valance
(C) Exte Hair Extensions
(D) Hot Lead and Cold Feet",(A),1.0
204,25,"Q: Can you suggest a movie similar to Schindler's List, Braveheart, Pulp Fiction, Dances with Wolves?
Please choose from the following options:
(A) The Man Who Shot Liberty Valance
(B) Hot Lead and Cold Feet
(C) The Shawshank Redemption
(D) Exte Hair Extensions
A:",(C),1.0
204,48,"Please suggest a movie that is similar to Pulp Fiction, Dances with Wolves, Schindler's List, Braveheart. Here are some options you can choose from: (A) Exte Hair Extensions
(B) The Shawshank Redemption
(C) The Man Who Shot Liberty Valance
(D) Hot Lead and Cold Feet.",(B),0.8
204,88,"Please suggest a movie that is similar to Schindler's List, Dances with Wolves, Pulp Fiction, Braveheart. You can choose from the following options: (A) The Man Who Shot Liberty Valance
(B) Hot Lead and Cold Feet
(C) The Shawshank Redemption
(D) Exte Hair Extensions.",(C),1.0
204,177,"Choose a movie similar to the given list of movies from the options provided.
Movie list: Dances with Wolves, Braveheart, Schindler's List, Pulp Fiction
Options:
(A) The Shawshank Redemption
(B) The Man Who Shot Liberty Valance
(C) Hot Lead and Cold Feet
(D) Exte Hair Extensions
Output:",(A),1.0
205,25,"Q: Can you suggest a movie similar to The Fugitive, Stargate, The Shawshank Redemption, Pulp Fiction?
Please choose from the following options:
(A) Guinevere
(B) Benny & Joon
(C) White Frog
(D) Dances with Wolves
A:",(D),1.0
205,84,"Your goal is to recommend a movie that is similar to the list of movies provided in Stargate, The Fugitive, The Shawshank Redemption, Pulp Fiction. You will have to choose from a set of (A) Benny & Joon
(B) White Frog
(C) Dances with Wolves
(D) Guinevere.",(C),1.0
205,93,"We need a recommendation for a movie that is similar to Stargate, Pulp Fiction, The Fugitive, The Shawshank Redemption. Please choose from the following options: (A) Dances with Wolves
(B) White Frog
(C) Guinevere
(D) Benny & Joon.",(A),1.0
205,120,"Given a list of movies, recommend a movie that is most similar to the given list. You will be presented with a multi-choice format where you need to choose the correct answer from a list of movies.
List of movies: Stargate, Pulp Fiction, The Shawshank Redemption, The Fugitive
Options:
(A) Benny & Joon
(B) Dances with Wolves
(C) Guinevere
(D) White Frog
Output:",(B),0.0
205,121,"Given a list of movies, recommend similar movies using a multi-choice format. You will be presented with a list of movies and asked to select the option that is most similar to the given list.
List of movies: The Shawshank Redemption, Stargate, The Fugitive, Pulp Fiction
Options:
(A) Guinevere
(B) Dances with Wolves
(C) Benny & Joon
(D) White Frog
Output:",(B),0.8
206,3,"Q: Can you suggest a movie similar to the ones in Star Wars Episode VI - Return of the Jedi, Mission Impossible, X-Men, Back to the Future?
Here are some options:
(A) They Came Together
(B) Hang 'Em High
(C) My Neighbor Totoro
(D) Toy Story
A:",(D),0.8
206,24,"Q: Can you suggest a movie similar to the list of Mission Impossible, X-Men, Star Wars Episode VI - Return of the Jedi, Back to the Future?
Choose from the following options:
(A) Hang 'Em High
(B) My Neighbor Totoro
(C) They Came Together
(D) Toy Story
A:",(D),0.8
206,54,"The task is to recommend a movie that is similar to Back to the Future, Star Wars Episode VI - Return of the Jedi, Mission Impossible, X-Men. You will be presented with a list of options to choose from: (A) My Neighbor Totoro
(B) They Came Together
(C) Toy Story
(D) Hang 'Em High.",(C),1.0
206,134,"Find a movie similar to a given list of movies. Choose the option that best matches the given list of movies.
Movie list: Mission Impossible, Back to the Future, Star Wars Episode VI - Return of the Jedi, X-Men
Options:
(A) Toy Story
(B) Hang 'Em High
(C) My Neighbor Totoro
(D) They Came Together
Output:",(A),1.0
206,153,"Given a list of movies, recommend a movie that is most similar to the given list. Select the option that you think is the best match.
List of movies: X-Men, Star Wars Episode VI - Return of the Jedi, Mission Impossible, Back to the Future
Options:
(A) Hang 'Em High
(B) My Neighbor Totoro
(C) Toy Story
(D) They Came Together
Output:",(C),0.8
207,36,"Q: Can you recommend a movie that is similar to any of the movies in Star Wars Episode V - The Empire Strikes Back, American Beauty, Raiders of the Lost Ark, Star Wars Episode IV - A New Hope?
Options:
(A) Santa's Little Helper
(B) Groundhog Day
(C) Colombiana
(D) Snow Falling on Cedars
A:",(B),1.0
207,74,"Your task is to find a movie similar to Star Wars Episode V - The Empire Strikes Back, Raiders of the Lost Ark, Star Wars Episode IV - A New Hope, American Beauty. You have the following options to choose from: (A) Groundhog Day
(B) Snow Falling on Cedars
(C) Colombiana
(D) Santa's Little Helper.",(A),0.8
207,79,"Can you suggest movies that are similar to the ones in American Beauty, Star Wars Episode IV - A New Hope, Star Wars Episode V - The Empire Strikes Back, Raiders of the Lost Ark? Here are your options: (A) Snow Falling on Cedars
(B) Santa's Little Helper
(C) Colombiana
(D) Groundhog Day.",(D),0.0
207,92,"Your task is to find a movie that is similar to Star Wars Episode IV - A New Hope, Star Wars Episode V - The Empire Strikes Back, Raiders of the Lost Ark, American Beauty. Please select one of the following options: (A) Colombiana
(B) Groundhog Day
(C) Snow Falling on Cedars
(D) Santa's Little Helper.",(B),0.4
207,122,"Please recommend movies similar to the given list of movies. Choose the best option from the list of movies provided. 
Movie list: American Beauty, Star Wars Episode V - The Empire Strikes Back, Raiders of the Lost Ark, Star Wars Episode IV - A New Hope
Options:
(A) Snow Falling on Cedars
(B) Santa's Little Helper
(C) Groundhog Day
(D) Colombiana
Output:",(C),0.8
208,6,"Q: Can you suggest a movie that is similar to any of the following: Terminator 2 Judgment Day, The Lion King, The Shawshank Redemption, Schindler's List?
Options:
(A) A Night in the Life of Jimmy Reardon
(B) Aladdin
(C) I'll Be Home For Christmas
(D) Lilya 4-Ever
A:",(B),0.8
208,10,"Q: Can you suggest a movie similar to Terminator 2 Judgment Day, Schindler's List, The Shawshank Redemption, The Lion King?
Pick from the following options:
(A) Lilya 4-Ever
(B) Aladdin
(C) A Night in the Life of Jimmy Reardon
(D) I'll Be Home For Christmas
A:",(B),0.8
208,57,"Please recommend a movie that is similar to The Shawshank Redemption, Terminator 2 Judgment Day, Schindler's List, The Lion King from the following options: (A) I'll Be Home For Christmas
(B) A Night in the Life of Jimmy Reardon
(C) Lilya 4-Ever
(D) Aladdin.",(D),0.0
208,87,"You are tasked with finding a movie that is similar to the list of movies provided in The Lion King, Terminator 2 Judgment Day, Schindler's List, The Shawshank Redemption. You will have to choose from a set of (A) Lilya 4-Ever
(B) A Night in the Life of Jimmy Reardon
(C) I'll Be Home For Christmas
(D) Aladdin.",(D),1.0
208,162,"Based on a list of movies, recommend a similar movie from the given options.
Movie list: The Shawshank Redemption, Schindler's List, Terminator 2 Judgment Day, The Lion King
Options:
(A) Aladdin
(B) I'll Be Home For Christmas
(C) Lilya 4-Ever
(D) A Night in the Life of Jimmy Reardon
Output:",(A),0.2
209,11,"Q: Can you suggest a movie similar to The Usual Suspects, The Silence of the Lambs, Seven, Schindler's List?
Here are some options:
(A) Forrest Gump
(B) Blame It on the Bellboy
(C) Barcelona
(D) Frank
A:",(A),1.0
209,77,"Please recommend movies that are similar to the following list of movies: The Usual Suspects, The Silence of the Lambs, Schindler's List, Seven. You can choose from the following options: (A) Blame It on the Bellboy
(B) Frank
(C) Barcelona
(D) Forrest Gump.",(D),1.0
209,104,"Your goal is to find a movie that is similar to The Silence of the Lambs, The Usual Suspects, Schindler's List, Seven. You can choose from the following options: (A) Barcelona
(B) Forrest Gump
(C) Blame It on the Bellboy
(D) Frank.",(B),1.0
209,123,"Please recommend movies similar to the given list of movies. Choose a movie from the list of options that is most similar to the movies in the given movie list.
Movie list: Schindler's List, The Usual Suspects, Seven, The Silence of the Lambs
Options:
(A) Forrest Gump
(B) Frank
(C) Blame It on the Bellboy
(D) Barcelona
Output:",(A),1.0
209,176,"Based on the list of movies you provided, which of the following options would you prefer to watch next?
Movie list: The Usual Suspects, The Silence of the Lambs, Schindler's List, Seven
Options:
(A) Barcelona
(B) Forrest Gump
(C) Blame It on the Bellboy
(D) Frank
Output:
Option selected:",(B),1.0
210,9,"Q: Can you suggest a movie that is similar to The Maltese Falcon, Wallace & Gromit A Close Shave, One Flew Over the Cuckoo's Nest, The Sixth Sense?
Choose from the following options:
(A) In the Loop
(B) Return with Honor
(C) Feast
(D) Reservoir Dogs
A:",(D),1.0
210,25,"Q: Can you suggest a movie similar to One Flew Over the Cuckoo's Nest, The Maltese Falcon, The Sixth Sense, Wallace & Gromit A Close Shave?
Please choose from the following options:
(A) In the Loop
(B) Reservoir Dogs
(C) Return with Honor
(D) Feast
A:",(B),0.6
210,55,"You need to find a movie that is similar to One Flew Over the Cuckoo's Nest, The Maltese Falcon, The Sixth Sense, Wallace & Gromit A Close Shave. You will be given a list of recommended movies to choose from, which are: (A) Feast
(B) In the Loop
(C) Return with Honor
(D) Reservoir Dogs.",(D),1.0
210,64,"The task is to recommend a movie that is similar to The Sixth Sense, One Flew Over the Cuckoo's Nest, Wallace & Gromit A Close Shave, The Maltese Falcon from the following options: (A) Feast
(B) In the Loop
(C) Reservoir Dogs
(D) Return with Honor.",(C),1.0
210,92,"Your task is to find a movie that is similar to One Flew Over the Cuckoo's Nest, The Sixth Sense, Wallace & Gromit A Close Shave, The Maltese Falcon. Please select one of the following options: (A) Return with Honor
(B) Feast
(C) In the Loop
(D) Reservoir Dogs.",(D),1.0
211,4,"Q: Can you suggest a movie similar to Star Wars Episode I - The Phantom Menace, The Sixth Sense, Fight Club, Independence Day?
Choose from the following options:
(A) Guardians of the Galaxy 2
(B) Terminator 2 Judgment Day
(C) A Field in England
(D) Green Street Hooligans
A:",(B),0.0
211,11,"Q: Can you suggest a movie similar to The Sixth Sense, Fight Club, Independence Day, Star Wars Episode I - The Phantom Menace?
Here are some options:
(A) Guardians of the Galaxy 2
(B) Terminator 2 Judgment Day
(C) A Field in England
(D) Green Street Hooligans
A:",(B),1.0
211,23,"Q: Can you recommend a movie that is similar to the ones in Independence Day, Star Wars Episode I - The Phantom Menace, Fight Club, The Sixth Sense?
Options:
(A) A Field in England
(B) Guardians of the Galaxy 2
(C) Green Street Hooligans
(D) Terminator 2 Judgment Day
A:",(D),0.0
211,121,"Given a list of movies, recommend similar movies using a multi-choice format. You will be presented with a list of movies and asked to select the option that is most similar to the given list.
List of movies: Independence Day, The Sixth Sense, Fight Club, Star Wars Episode I - The Phantom Menace
Options:
(A) A Field in England
(B) Terminator 2 Judgment Day
(C) Guardians of the Galaxy 2
(D) Green Street Hooligans
Output:",(B),1.0
211,138,"Given a list of movies Independence Day, Fight Club, Star Wars Episode I - The Phantom Menace, The Sixth Sense, recommend a movie similar to the given list by selecting one of the options provided in (A) A Field in England
(B) Guardians of the Galaxy 2
(C) Green Street Hooligans
(D) Terminator 2 Judgment Day.
Output:
Recommended movie:",(D),1.0
212,48,"Please suggest a movie that is similar to The Fugitive, The Shawshank Redemption, Dances with Wolves, Forrest Gump. Here are some options you can choose from: (A) A Special Day
(B) Happy Go Lovely
(C) David Cross Making America Great Again
(D) Pulp Fiction.",(D),1.0
212,51,"Your task is to suggest a movie that is similar to The Fugitive, The Shawshank Redemption, Dances with Wolves, Forrest Gump. Please choose from the following options: (A) A Special Day
(B) Happy Go Lovely
(C) David Cross Making America Great Again
(D) Pulp Fiction.",(D),0.8
212,82,"Given a list of movies in The Fugitive, Forrest Gump, The Shawshank Redemption, Dances with Wolves, recommend a movie that is similar to them. You will be provided with a set of (A) Pulp Fiction
(B) Happy Go Lovely
(C) David Cross Making America Great Again
(D) A Special Day to choose from.",(A),1.0
212,121,"Given a list of movies, recommend similar movies using a multi-choice format. You will be presented with a list of movies and asked to select the option that is most similar to the given list.
List of movies: The Fugitive, The Shawshank Redemption, Dances with Wolves, Forrest Gump
Options:
(A) A Special Day
(B) Happy Go Lovely
(C) Pulp Fiction
(D) David Cross Making America Great Again
Output:",(C),1.0
212,133,"Recommend a movie similar to the given list of movies.
movie_list: Forrest Gump, Dances with Wolves, The Shawshank Redemption, The Fugitive
Options:
(A) Happy Go Lovely
(B) Pulp Fiction
(C) A Special Day
(D) David Cross Making America Great Again
Output:",(B),0.0
213,16,"Q: Can you suggest a movie similar to the ones in The Matrix, Léon The Professional, Star Wars Episode V - The Empire Strikes Back, Raiders of the Lost Ark?
Choose from the following options:
(A) The Meyerowitz Stories
(B) Josie and the Pussycats
(C) Saw
(D) Star Wars Episode IV - A New Hope
A:",(D),0.8
213,52,"You have been asked to recommend a movie similar to The Matrix, Star Wars Episode V - The Empire Strikes Back, Léon The Professional, Raiders of the Lost Ark. You can choose from the following options: (A) Saw
(B) Josie and the Pussycats
(C) Star Wars Episode IV - A New Hope
(D) The Meyerowitz Stories.",(C),0.8
213,61,"You are given a list of movies The Matrix, Léon The Professional, Star Wars Episode V - The Empire Strikes Back, Raiders of the Lost Ark. Please suggest a movie that is similar to them from the following options: (A) Star Wars Episode IV - A New Hope
(B) Josie and the Pussycats
(C) The Meyerowitz Stories
(D) Saw.",(A),1.0
