question_id,prompt,correct_answer,distractor,correct
2285,"Q: Of the words ""advertisement"" and ""newspaper"", which word comes first alphabetically?
A:",advertisement,newspaper,0.05
2286,"Q: Of the words ""bookshelf"" and ""surf"", which word comes first alphabetically?
A:",bookshelf,surf,0.95
2287,"Q: Of the words ""lift"" and ""bottle"", which word comes first alphabetically?
A:",bottle,lift,0.6
2288,"Q: Of the words ""rain"" and ""polite"", which word comes first alphabetically?
A:",polite,rain,0.15
2289,"Q: Of the words ""list"" and ""album"", which word comes first alphabetically?
A:",album,list,0.35
2290,"Q: Of the words ""hungry"" and ""low"", which word comes first alphabetically?
A:",hungry,low,0.3
2291,"Q: Of the words ""gift"" and ""good"", which word comes first alphabetically?
A:",gift,good,0.3
2292,"Q: Of the words ""roast"" and ""many"", which word comes first alphabetically?
A:",many,roast,0.6
2293,"Q: Of the words ""weekly"" and ""spend"", which word comes first alphabetically?
A:",spend,weekly,0.1
2294,"Q: Of the words ""university"" and ""bathroom"", which word comes first alphabetically?
A:",bathroom,university,0.0
2295,"Q: Of the words ""yesterday"" and ""train"", which word comes first alphabetically?
A:",train,yesterday,0.4
2296,"Q: Of the words ""grandma"" and ""cabinet"", which word comes first alphabetically?
A:",cabinet,grandma,0.3
2297,"Q: Of the words ""milk"" and ""what"", which word comes first alphabetically?
A:",milk,what,0.45
2298,"Q: Of the words ""ice"" and ""sick"", which word comes first alphabetically?
A:",ice,sick,0.25
2299,"Q: Of the words ""information"" and ""disco"", which word comes first alphabetically?
A:",disco,information,0.6
2300,"Q: Of the words ""movie"" and ""boring"", which word comes first alphabetically?
A:",boring,movie,0.15
2301,"Q: Of the words ""whole"" and ""have"", which word comes first alphabetically?
A:",have,whole,0.05
2302,"Q: Of the words ""camp"" and ""turn"", which word comes first alphabetically?
A:",camp,turn,0.7
2303,"Q: Of the words ""tie"" and ""our"", which word comes first alphabetically?
A:",our,tie,0.3
2304,"Q: Of the words ""plastic"" and ""far"", which word comes first alphabetically?
A:",far,plastic,0.6
2305,"Q: Of the words ""address"" and ""mad"", which word comes first alphabetically?
A:",address,mad,0.2
2306,"Q: Of the words ""kitchen"" and ""grammar"", which word comes first alphabetically?
A:",grammar,kitchen,0.2
2307,"Q: Of the words ""cream"" and ""memory"", which word comes first alphabetically?
A:",cream,memory,0.6
2308,"Q: Of the words ""cookie"" and ""coat"", which word comes first alphabetically?
A:",coat,cookie,0.8
2309,"Q: Of the words ""superlative"" and ""beer"", which word comes first alphabetically?
A:",beer,superlative,0.95
2310,"Q: Of the words ""then"" and ""how"", which word comes first alphabetically?
A:",how,then,1.0
2311,"Q: Of the words ""advanced"" and ""carry"", which word comes first alphabetically?
A:",advanced,carry,0.4
2312,"Q: Of the words ""fill"" and ""instructions"", which word comes first alphabetically?
A:",fill,instructions,0.4
2313,"Q: Of the words ""wide"" and ""hall"", which word comes first alphabetically?
A:",hall,wide,0.65
2314,"Q: Of the words ""smoke"" and ""physics"", which word comes first alphabetically?
A:",physics,smoke,0.9
2315,"Q: Of the words ""unfortunately"" and ""grandfather"", which word comes first alphabetically?
A:",grandfather,unfortunately,0.3
2316,"Q: Of the words ""kid"" and ""correct"", which word comes first alphabetically?
A:",correct,kid,0.0
2317,"Q: Of the words ""spelling"" and ""sit"", which word comes first alphabetically?
A:",sit,spelling,0.5
2318,"Q: Of the words ""nothing"" and ""unhappy"", which word comes first alphabetically?
A:",nothing,unhappy,0.6
2319,"Q: Of the words ""workbook"" and ""bean"", which word comes first alphabetically?
A:",bean,workbook,0.4
2320,"Q: Of the words ""pepper"" and ""art"", which word comes first alphabetically?
A:",art,pepper,0.75
2321,"Q: Of the words ""physics"" and ""wastebasket"", which word comes first alphabetically?
A:",physics,wastebasket,0.15
2322,"Q: Of the words ""grade"" and ""anyway"", which word comes first alphabetically?
A:",anyway,grade,0.6
2323,"Q: Of the words ""kid"" and ""sailing"", which word comes first alphabetically?
A:",kid,sailing,0.5
2324,"Q: Of the words ""racket"" and ""my"", which word comes first alphabetically?
A:",my,racket,0.3
2325,"Q: Of the words ""line"" and ""can"", which word comes first alphabetically?
A:",can,line,0.0
2326,"Q: Of the words ""gold"" and ""explain"", which word comes first alphabetically?
A:",explain,gold,0.8
2327,"Q: Of the words ""say"" and ""wait"", which word comes first alphabetically?
A:",say,wait,0.65
2328,"Q: Of the words ""expensive"" and ""finger"", which word comes first alphabetically?
A:",expensive,finger,0.05
2329,"Q: Of the words ""perhaps"" and ""hers"", which word comes first alphabetically?
A:",hers,perhaps,0.55
2330,"Q: Of the words ""copy"" and ""corner"", which word comes first alphabetically?
A:",copy,corner,0.6
2331,"Q: Of the words ""useful"" and ""how"", which word comes first alphabetically?
A:",how,useful,0.35
2332,"Q: Of the words ""draw"" and ""piano"", which word comes first alphabetically?
A:",draw,piano,0.85
2333,"Q: Of the words ""other"" and ""high"", which word comes first alphabetically?
A:",high,other,0.7
2334,"Q: Of the words ""bean"" and ""afraid"", which word comes first alphabetically?
A:",afraid,bean,0.15
2335,"Q: Of the words ""bottom"" and ""beer"", which word comes first alphabetically?
A:",beer,bottom,0.05
2336,"Q: Of the words ""famous"" and ""flower"", which word comes first alphabetically?
A:",famous,flower,0.1
2337,"Q: Of the words ""hiking"" and ""envelope"", which word comes first alphabetically?
A:",envelope,hiking,0.2
2338,"Q: Of the words ""might"" and ""wastebasket"", which word comes first alphabetically?
A:",might,wastebasket,0.0
2339,"Q: Of the words ""science"" and ""cabinet"", which word comes first alphabetically?
A:",cabinet,science,0.45
2340,"Q: Of the words ""should"" and ""police"", which word comes first alphabetically?
A:",police,should,0.1
2341,"Q: Of the words ""pop"" and ""across"", which word comes first alphabetically?
A:",across,pop,0.65
2342,"Q: Of the words ""skirt"" and ""draw"", which word comes first alphabetically?
A:",draw,skirt,0.65
2343,"Q: Of the words ""broken"" and ""no"", which word comes first alphabetically?
A:",broken,no,0.65
2344,"Q: Of the words ""find"" and ""adult"", which word comes first alphabetically?
A:",adult,find,0.8
2345,"Q: Of the words ""classroom"" and ""sister"", which word comes first alphabetically?
A:",classroom,sister,0.15
2346,"Q: Of the words ""girlfriend"" and ""jewelry"", which word comes first alphabetically?
A:",girlfriend,jewelry,0.85
2347,"Q: Of the words ""cake"" and ""prefer"", which word comes first alphabetically?
A:",cake,prefer,0.0
2348,"Q: Of the words ""snake"" and ""field"", which word comes first alphabetically?
A:",field,snake,0.5
2349,"Q: Of the words ""end"" and ""into"", which word comes first alphabetically?
A:",end,into,0.0
2350,"Q: Of the words ""century"" and ""during"", which word comes first alphabetically?
A:",century,during,0.0
2351,"Q: Of the words ""popular"" and ""married"", which word comes first alphabetically?
A:",married,popular,0.35
2352,"Q: Of the words ""knife"" and ""unfortunately"", which word comes first alphabetically?
A:",knife,unfortunately,0.05
2353,"Q: Of the words ""nice"" and ""interesting"", which word comes first alphabetically?
A:",interesting,nice,0.1
2354,"Q: Of the words ""bed"" and ""fan"", which word comes first alphabetically?
A:",bed,fan,0.3
2355,"Q: Of the words ""low"" and ""cup"", which word comes first alphabetically?
A:",cup,low,0.8
2356,"Q: Of the words ""gas"" and ""diary"", which word comes first alphabetically?
A:",diary,gas,0.8
2357,"Q: Of the words ""all"" and ""sister"", which word comes first alphabetically?
A:",all,sister,0.1
2358,"Q: Of the words ""oil"" and ""buy"", which word comes first alphabetically?
A:",buy,oil,0.55
2359,"Q: Of the words ""classmate"" and ""comic"", which word comes first alphabetically?
A:",classmate,comic,0.65
2360,"Q: Of the words ""skating"" and ""desk"", which word comes first alphabetically?
A:",desk,skating,0.9
2361,"Q: Of the words ""woman"" and ""try"", which word comes first alphabetically?
A:",try,woman,0.35
2362,"Q: Of the words ""exam"" and ""painter"", which word comes first alphabetically?
A:",exam,painter,0.4
2363,"Q: Of the words ""coat"" and ""cake"", which word comes first alphabetically?
A:",cake,coat,0.0
2364,"Q: Of the words ""sailing"" and ""degree"", which word comes first alphabetically?
A:",degree,sailing,0.7
2365,"Q: Of the words ""mirror"" and ""electricity"", which word comes first alphabetically?
A:",electricity,mirror,0.7
2366,"Q: Of the words ""hard"" and ""actor"", which word comes first alphabetically?
A:",actor,hard,1.0
2367,"Q: Of the words ""ham"" and ""your"", which word comes first alphabetically?
A:",ham,your,0.0
2368,"Q: Of the words ""quiet"" and ""late"", which word comes first alphabetically?
A:",late,quiet,0.0
2369,"Q: Of the words ""second"" and ""euro"", which word comes first alphabetically?
A:",euro,second,0.4
2370,"Q: Of the words ""worker"" and ""adventure"", which word comes first alphabetically?
A:",adventure,worker,0.15
2371,"Q: Of the words ""deep"" and ""describe"", which word comes first alphabetically?
A:",deep,describe,0.1
2372,"Q: Of the words ""pizza"" and ""glass"", which word comes first alphabetically?
A:",glass,pizza,0.65
2373,"Q: Of the words ""lemonade"" and ""pool"", which word comes first alphabetically?
A:",lemonade,pool,0.6
2374,"Q: Of the words ""sound"" and ""breakfast"", which word comes first alphabetically?
A:",breakfast,sound,0.85
2375,"Q: Of the words ""eraser"" and ""grandma"", which word comes first alphabetically?
A:",eraser,grandma,0.6
2376,"Q: Of the words ""store"" and ""room"", which word comes first alphabetically?
A:",room,store,0.15
2377,"Q: Of the words ""foggy"" and ""themselves"", which word comes first alphabetically?
A:",foggy,themselves,0.25
2378,"Q: Of the words ""team"" and ""can"", which word comes first alphabetically?
A:",can,team,0.0
2379,"Q: Of the words ""case"" and ""afternoon"", which word comes first alphabetically?
A:",afternoon,case,0.0
2380,"Q: Of the words ""writing"" and ""high"", which word comes first alphabetically?
A:",high,writing,0.0
2381,"Q: Of the words ""however"" and ""garage"", which word comes first alphabetically?
A:",garage,however,0.1
2382,"Q: Of the words ""seat"" and ""thin"", which word comes first alphabetically?
A:",seat,thin,1.0
2383,"Q: Of the words ""photographer"" and ""especially"", which word comes first alphabetically?
A:",especially,photographer,0.3
2384,"Q: Of the words ""perfume"" and ""ring"", which word comes first alphabetically?
A:",perfume,ring,0.35
2385,"Q: Of the words ""clear"" and ""capital"", which word comes first alphabetically?
A:",capital,clear,0.3
2386,"Q: Of the words ""driver"" and ""write"", which word comes first alphabetically?
A:",driver,write,0.2
2387,"Q: Of the words ""enter"" and ""from"", which word comes first alphabetically?
A:",enter,from,0.25
2388,"Q: Of the words ""badminton"" and ""gym"", which word comes first alphabetically?
A:",badminton,gym,0.15
2389,"Q: Of the words ""get"" and ""club"", which word comes first alphabetically?
A:",club,get,0.75
2390,"Q: Of the words ""over"" and ""goodbye"", which word comes first alphabetically?
A:",goodbye,over,0.3
2391,"Q: Of the words ""cup"" and ""violin"", which word comes first alphabetically?
A:",cup,violin,0.8
2392,"Q: Of the words ""fun"" and ""desert"", which word comes first alphabetically?
A:",desert,fun,0.25
2393,"Q: Of the words ""wonderful"" and ""forget"", which word comes first alphabetically?
A:",forget,wonderful,0.3
2394,"Q: Of the words ""follow"" and ""bathroom"", which word comes first alphabetically?
A:",bathroom,follow,0.65
2395,"Q: Of the words ""barbecue"" and ""newspaper"", which word comes first alphabetically?
A:",barbecue,newspaper,0.0
2396,"Q: Of the words ""fat"" and ""hat"", which word comes first alphabetically?
A:",fat,hat,0.35
2397,"Q: Of the words ""hiking"" and ""site"", which word comes first alphabetically?
A:",hiking,site,0.45
2398,"Q: Of the words ""along"" and ""carefully"", which word comes first alphabetically?
A:",along,carefully,0.05
2399,"Q: Of the words ""yesterday"" and ""terrible"", which word comes first alphabetically?
A:",terrible,yesterday,0.1
2400,"Q: Of the words ""midnight"" and ""table"", which word comes first alphabetically?
A:",midnight,table,0.15
2401,"Q: Of the words ""hand"" and ""repeat"", which word comes first alphabetically?
A:",hand,repeat,0.25
2402,"Q: Of the words ""morning"" and ""model"", which word comes first alphabetically?
A:",model,morning,0.45
2403,"Q: Of the words ""sorry"" and ""group"", which word comes first alphabetically?
A:",group,sorry,0.1
2404,"Q: Of the words ""news"" and ""us"", which word comes first alphabetically?
A:",news,us,0.25
2405,"Q: Of the words ""banana"" and ""heavy"", which word comes first alphabetically?
A:",banana,heavy,0.35
2406,"Q: Of the words ""past"" and ""too"", which word comes first alphabetically?
A:",past,too,0.0
2407,"Q: Of the words ""math"" and ""off"", which word comes first alphabetically?
A:",math,off,0.4
2408,"Q: Of the words ""do"" and ""apple"", which word comes first alphabetically?
A:",apple,do,0.95
2409,"Q: Of the words ""bat"" and ""highway"", which word comes first alphabetically?
A:",bat,highway,0.35
2410,"Q: Of the words ""magic"" and ""till"", which word comes first alphabetically?
A:",magic,till,0.15
2411,"Q: Of the words ""weekly"" and ""visit"", which word comes first alphabetically?
A:",visit,weekly,0.25
2412,"Q: Of the words ""jam"" and ""granddaughter"", which word comes first alphabetically?
A:",granddaughter,jam,0.45
2413,"Q: Of the words ""more"" and ""should"", which word comes first alphabetically?
A:",more,should,0.4
2414,"Q: Of the words ""today"" and ""dance"", which word comes first alphabetically?
A:",dance,today,0.6
2415,"Q: Of the words ""pants"" and ""great"", which word comes first alphabetically?
A:",great,pants,0.0
2416,"Q: Of the words ""war"" and ""smoking"", which word comes first alphabetically?
A:",smoking,war,0.6
2417,"Q: Of the words ""store"" and ""juice"", which word comes first alphabetically?
A:",juice,store,0.35
2418,"Q: Of the words ""plane"" and ""toothache"", which word comes first alphabetically?
A:",plane,toothache,0.55
2419,"Q: Of the words ""always"" and ""occupation"", which word comes first alphabetically?
A:",always,occupation,0.2
2420,"Q: Of the words ""person"" and ""reading"", which word comes first alphabetically?
A:",person,reading,0.1
2421,"Q: Of the words ""read"" and ""talk"", which word comes first alphabetically?
A:",read,talk,0.4
2422,"Q: Of the words ""keyboard"" and ""player"", which word comes first alphabetically?
A:",keyboard,player,1.0
2423,"Q: Of the words ""jewelry"" and ""surf"", which word comes first alphabetically?
A:",jewelry,surf,0.75
2424,"Q: Of the words ""garage"" and ""return"", which word comes first alphabetically?
A:",garage,return,0.25
2425,"Q: Of the words ""miss"" and ""explain"", which word comes first alphabetically?
A:",explain,miss,1.0
2426,"Q: Of the words ""toothache"" and ""goal"", which word comes first alphabetically?
A:",goal,toothache,0.8
2427,"Q: Of the words ""near"" and ""spelling"", which word comes first alphabetically?
A:",near,spelling,0.45
2428,"Q: Of the words ""famous"" and ""useful"", which word comes first alphabetically?
A:",famous,useful,0.1
2429,"Q: Of the words ""cloud"" and ""better"", which word comes first alphabetically?
A:",better,cloud,0.45
2430,"Q: Of the words ""expensive"" and ""stomachache"", which word comes first alphabetically?
A:",expensive,stomachache,0.15
2431,"Q: Of the words ""heat"" and ""appointment"", which word comes first alphabetically?
A:",appointment,heat,1.0
2432,"Q: Of the words ""book"" and ""then"", which word comes first alphabetically?
A:",book,then,0.95
2433,"Q: Of the words ""hello"" and ""yesterday"", which word comes first alphabetically?
A:",hello,yesterday,0.0
2434,"Q: Of the words ""really"" and ""mad"", which word comes first alphabetically?
A:",mad,really,0.2
2435,"Q: Of the words ""the"" and ""weekly"", which word comes first alphabetically?
A:",the,weekly,0.7
2436,"Q: Of the words ""his"" and ""back"", which word comes first alphabetically?
A:",back,his,0.0
2437,"Q: Of the words ""cheese"" and ""download"", which word comes first alphabetically?
A:",cheese,download,0.4
2438,"Q: Of the words ""details"" and ""slow"", which word comes first alphabetically?
A:",details,slow,0.6
2439,"Q: Of the words ""passport"" and ""guide"", which word comes first alphabetically?
A:",guide,passport,0.35
2440,"Q: Of the words ""wear"" and ""use"", which word comes first alphabetically?
A:",use,wear,0.85
2441,"Q: Of the words ""rest"" and ""mistake"", which word comes first alphabetically?
A:",mistake,rest,0.75
2442,"Q: Of the words ""singer"" and ""second"", which word comes first alphabetically?
A:",second,singer,0.25
2443,"Q: Of the words ""tea"" and ""worry"", which word comes first alphabetically?
A:",tea,worry,0.95
2444,"Q: Of the words ""night"" and ""liter"", which word comes first alphabetically?
A:",liter,night,0.0
2445,"Q: Of the words ""difficult"" and ""egg"", which word comes first alphabetically?
A:",difficult,egg,0.2
2446,"Q: Of the words ""star"" and ""bandage"", which word comes first alphabetically?
A:",bandage,star,0.25
2447,"Q: Of the words ""circle"" and ""fried"", which word comes first alphabetically?
A:",circle,fried,0.45
2448,"Q: Of the words ""supper"" and ""fun"", which word comes first alphabetically?
A:",fun,supper,0.25
2449,"Q: Of the words ""even"" and ""factory"", which word comes first alphabetically?
A:",even,factory,0.2
2450,"Q: Of the words ""pool"" and ""awesome"", which word comes first alphabetically?
A:",awesome,pool,0.45
2451,"Q: Of the words ""calendar"" and ""once"", which word comes first alphabetically?
A:",calendar,once,0.65
2452,"Q: Of the words ""through"" and ""kilogram"", which word comes first alphabetically?
A:",kilogram,through,0.85
2453,"Q: Of the words ""invitation"" and ""dirty"", which word comes first alphabetically?
A:",dirty,invitation,0.25
2454,"Q: Of the words ""surprised"" and ""envelope"", which word comes first alphabetically?
A:",envelope,surprised,0.3
2455,"Q: Of the words ""earn"" and ""head"", which word comes first alphabetically?
A:",earn,head,0.15
2456,"Q: Of the words ""university"" and ""themselves"", which word comes first alphabetically?
A:",themselves,university,0.0
2457,"Q: Of the words ""card"" and ""east"", which word comes first alphabetically?
A:",card,east,0.2
2458,"Q: Of the words ""glove"" and ""wash"", which word comes first alphabetically?
A:",glove,wash,0.45
2459,"Q: Of the words ""zoo"" and ""side"", which word comes first alphabetically?
A:",side,zoo,0.1
2460,"Q: Of the words ""calendar"" and ""the"", which word comes first alphabetically?
A:",calendar,the,0.25
2461,"Q: Of the words ""list"" and ""magic"", which word comes first alphabetically?
A:",list,magic,0.95
2462,"Q: Of the words ""great"" and ""carry"", which word comes first alphabetically?
A:",carry,great,0.25
2463,"Q: Of the words ""try"" and ""there"", which word comes first alphabetically?
A:",there,try,0.75
2464,"Q: Of the words ""clown"" and ""gas"", which word comes first alphabetically?
A:",clown,gas,0.65
2465,"Q: Of the words ""cleaner"" and ""notes"", which word comes first alphabetically?
A:",cleaner,notes,0.35
2466,"Q: Of the words ""eat"" and ""island"", which word comes first alphabetically?
A:",eat,island,0.45
2467,"Q: Of the words ""team"" and ""word"", which word comes first alphabetically?
A:",team,word,0.3
2468,"Q: Of the words ""enter"" and ""start"", which word comes first alphabetically?
A:",enter,start,0.2
2469,"Q: Of the words ""example"" and ""hungry"", which word comes first alphabetically?
A:",example,hungry,0.15
2470,"Q: Of the words ""wallet"" and ""wood"", which word comes first alphabetically?
A:",wallet,wood,0.85
2471,"Q: Of the words ""match"" and ""stage"", which word comes first alphabetically?
A:",match,stage,0.2
2472,"Q: Of the words ""home"" and ""show"", which word comes first alphabetically?
A:",home,show,0.45
2473,"Q: Of the words ""why"" and ""race"", which word comes first alphabetically?
A:",race,why,0.3
2474,"Q: Of the words ""evening"" and ""memory"", which word comes first alphabetically?
A:",evening,memory,0.15
2475,"Q: Of the words ""details"" and ""student"", which word comes first alphabetically?
A:",details,student,0.0
2476,"Q: Of the words ""stairs"" and ""classmate"", which word comes first alphabetically?
A:",classmate,stairs,0.35
2477,"Q: Of the words ""centimeter"" and ""surprise"", which word comes first alphabetically?
A:",centimeter,surprise,0.3
2478,"Q: Of the words ""subway"" and ""dark"", which word comes first alphabetically?
A:",dark,subway,0.4
2479,"Q: Of the words ""unhappy"" and ""round"", which word comes first alphabetically?
A:",round,unhappy,0.2
2480,"Q: Of the words ""spend"" and ""table"", which word comes first alphabetically?
A:",spend,table,0.0
2481,"Q: Of the words ""roommate"" and ""at"", which word comes first alphabetically?
A:",at,roommate,0.4
2482,"Q: Of the words ""breakfast"" and ""hope"", which word comes first alphabetically?
A:",breakfast,hope,0.75
2483,"Q: Of the words ""midnight"" and ""conversation"", which word comes first alphabetically?
A:",conversation,midnight,0.8
2484,"Q: Of the words ""except"" and ""deep"", which word comes first alphabetically?
A:",deep,except,0.0
2485,"Q: Of the words ""college"" and ""toothbrush"", which word comes first alphabetically?
A:",college,toothbrush,0.45
2486,"Q: Of the words ""fit"" and ""without"", which word comes first alphabetically?
A:",fit,without,0.05
2487,"Q: Of the words ""party"" and ""cookie"", which word comes first alphabetically?
A:",cookie,party,0.1
2488,"Q: Of the words ""young"" and ""pepper"", which word comes first alphabetically?
A:",pepper,young,0.3
2489,"Q: Of the words ""advertisement"" and ""choose"", which word comes first alphabetically?
A:",advertisement,choose,1.0
2490,"Q: Of the words ""during"" and ""belt"", which word comes first alphabetically?
A:",belt,during,0.05
2491,"Q: Of the words ""hurry"" and ""different"", which word comes first alphabetically?
A:",different,hurry,0.35
2492,"Q: Of the words ""then"" and ""mean"", which word comes first alphabetically?
A:",mean,then,0.75
2493,"Q: Of the words ""luck"" and ""usually"", which word comes first alphabetically?
A:",luck,usually,0.0
2494,"Q: Of the words ""travel"" and ""car"", which word comes first alphabetically?
A:",car,travel,0.45
2495,"Q: Of the words ""memory"" and ""polite"", which word comes first alphabetically?
A:",memory,polite,0.7
2496,"Q: Of the words ""boy"" and ""message"", which word comes first alphabetically?
A:",boy,message,0.75
2497,"Q: Of the words ""thunderstorm"" and ""comfortable"", which word comes first alphabetically?
A:",comfortable,thunderstorm,0.8
2498,"Q: Of the words ""very"" and ""sign"", which word comes first alphabetically?
A:",sign,very,0.7
2499,"Q: Of the words ""play"" and ""wonderful"", which word comes first alphabetically?
A:",play,wonderful,0.15
2500,"Q: Of the words ""curtain"" and ""homework"", which word comes first alphabetically?
A:",curtain,homework,0.4
2501,"Q: Of the words ""back"" and ""singer"", which word comes first alphabetically?
A:",back,singer,0.3
2502,"Q: Of the words ""part"" and ""early"", which word comes first alphabetically?
A:",early,part,0.85
2503,"Q: Of the words ""sky"" and ""right"", which word comes first alphabetically?
A:",right,sky,0.5
2504,"Q: Of the words ""lesson"" and ""stadium"", which word comes first alphabetically?
A:",lesson,stadium,0.25
2505,"Q: Of the words ""between"" and ""clearly"", which word comes first alphabetically?
A:",between,clearly,0.95
2506,"Q: Of the words ""sandwich"" and ""various"", which word comes first alphabetically?
A:",sandwich,various,0.55
2507,"Q: Of the words ""push"" and ""build"", which word comes first alphabetically?
A:",build,push,0.7
2508,"Q: Of the words ""carrot"" and ""boss"", which word comes first alphabetically?
A:",boss,carrot,0.3
2509,"Q: Of the words ""shut"" and ""tall"", which word comes first alphabetically?
A:",shut,tall,0.15
2510,"Q: Of the words ""bye"" and ""tall"", which word comes first alphabetically?
A:",bye,tall,0.35
2511,"Q: Of the words ""headache"" and ""engineer"", which word comes first alphabetically?
A:",engineer,headache,0.6
2512,"Q: Of the words ""special"" and ""comb"", which word comes first alphabetically?
A:",comb,special,0.0
2513,"Q: Of the words ""mix"" and ""pilot"", which word comes first alphabetically?
A:",mix,pilot,0.5
2514,"Q: Of the words ""woods"" and ""sad"", which word comes first alphabetically?
A:",sad,woods,0.0
2515,"Q: Of the words ""sing"" and ""kick"", which word comes first alphabetically?
A:",kick,sing,0.6
2516,"Q: Of the words ""yourself"" and ""miss"", which word comes first alphabetically?
A:",miss,yourself,0.0
2517,"Q: Of the words ""near"" and ""sock"", which word comes first alphabetically?
A:",near,sock,0.4
2518,"Q: Of the words ""train"" and ""hey"", which word comes first alphabetically?
A:",hey,train,0.15
2519,"Q: Of the words ""sing"" and ""tree"", which word comes first alphabetically?
A:",sing,tree,0.0
2520,"Q: Of the words ""file"" and ""sorry"", which word comes first alphabetically?
A:",file,sorry,0.1
2521,"Q: Of the words ""bank"" and ""ready"", which word comes first alphabetically?
A:",bank,ready,0.5
2522,"Q: Of the words ""earring"" and ""till"", which word comes first alphabetically?
A:",earring,till,0.7
2523,"Q: Of the words ""black"" and ""fail"", which word comes first alphabetically?
A:",black,fail,0.25
2524,"Q: Of the words ""welcome"" and ""box"", which word comes first alphabetically?
A:",box,welcome,0.55
2525,"Q: Of the words ""pleased"" and ""after"", which word comes first alphabetically?
A:",after,pleased,0.25
2526,"Q: Of the words ""purse"" and ""every"", which word comes first alphabetically?
A:",every,purse,0.0
2527,"Q: Of the words ""baby"" and ""pull"", which word comes first alphabetically?
A:",baby,pull,0.6
2528,"Q: Of the words ""it"" and ""teach"", which word comes first alphabetically?
A:",it,teach,0.75
2529,"Q: Of the words ""buy"" and ""go"", which word comes first alphabetically?
A:",buy,go,0.5
2530,"Q: Of the words ""backpack"" and ""beard"", which word comes first alphabetically?
A:",backpack,beard,0.6
2531,"Q: Of the words ""butter"" and ""flight"", which word comes first alphabetically?
A:",butter,flight,0.45
2532,"Q: Of the words ""excited"" and ""skate"", which word comes first alphabetically?
A:",excited,skate,0.2
2533,"Q: Of the words ""pear"" and ""granny"", which word comes first alphabetically?
A:",granny,pear,0.2
2534,"Q: Of the words ""ago"" and ""hi"", which word comes first alphabetically?
A:",ago,hi,0.75
2535,"Q: Of the words ""activity"" and ""anywhere"", which word comes first alphabetically?
A:",activity,anywhere,0.15
2536,"Q: Of the words ""own"" and ""less"", which word comes first alphabetically?
A:",less,own,0.0
2537,"Q: Of the words ""complete"" and ""space"", which word comes first alphabetically?
A:",complete,space,0.5
2538,"Q: Of the words ""camping"" and ""area"", which word comes first alphabetically?
A:",area,camping,0.7
2539,"Q: Of the words ""cut"" and ""subway"", which word comes first alphabetically?
A:",cut,subway,0.15
2540,"Q: Of the words ""scissors"" and ""apartment"", which word comes first alphabetically?
A:",apartment,scissors,0.85
2541,"Q: Of the words ""partner"" and ""pillow"", which word comes first alphabetically?
A:",partner,pillow,0.15
2542,"Q: Of the words ""available"" and ""foot"", which word comes first alphabetically?
A:",available,foot,0.35
2543,"Q: Of the words ""comfortable"" and ""useful"", which word comes first alphabetically?
A:",comfortable,useful,0.3
2544,"Q: Of the words ""north"" and ""between"", which word comes first alphabetically?
A:",between,north,0.4
2545,"Q: Of the words ""desk"" and ""sentence"", which word comes first alphabetically?
A:",desk,sentence,0.1
2546,"Q: Of the words ""shorts"" and ""cool"", which word comes first alphabetically?
A:",cool,shorts,0.25
2547,"Q: Of the words ""insect"" and ""gate"", which word comes first alphabetically?
A:",gate,insect,0.65
2548,"Q: Of the words ""short"" and ""invite"", which word comes first alphabetically?
A:",invite,short,0.4
2549,"Q: Of the words ""temperature"" and ""somewhere"", which word comes first alphabetically?
A:",somewhere,temperature,0.45
2550,"Q: Of the words ""normal"" and ""week"", which word comes first alphabetically?
A:",normal,week,0.1
2551,"Q: Of the words ""deep"" and ""dead"", which word comes first alphabetically?
A:",dead,deep,0.7
2552,"Q: Of the words ""fat"" and ""polite"", which word comes first alphabetically?
A:",fat,polite,0.1
2553,"Q: Of the words ""rap"" and ""white"", which word comes first alphabetically?
A:",rap,white,0.45
2554,"Q: Of the words ""kick"" and ""ever"", which word comes first alphabetically?
A:",ever,kick,0.4
2555,"Q: Of the words ""repair"" and ""could"", which word comes first alphabetically?
A:",could,repair,0.65
2556,"Q: Of the words ""cartoon"" and ""mushroom"", which word comes first alphabetically?
A:",cartoon,mushroom,0.65
2557,"Q: Of the words ""foreign"" and ""drive"", which word comes first alphabetically?
A:",drive,foreign,0.55
2558,"Q: Of the words ""contact"" and ""makeup"", which word comes first alphabetically?
A:",contact,makeup,0.1
2559,"Q: Of the words ""toy"" and ""snowboarding"", which word comes first alphabetically?
A:",snowboarding,toy,0.0
2560,"Q: Of the words ""problem"" and ""boring"", which word comes first alphabetically?
A:",boring,problem,0.15
2561,"Q: Of the words ""golden"" and ""see"", which word comes first alphabetically?
A:",golden,see,0.15
2562,"Q: Of the words ""fork"" and ""train"", which word comes first alphabetically?
A:",fork,train,0.5
2563,"Q: Of the words ""bat"" and ""fair"", which word comes first alphabetically?
A:",bat,fair,0.9
2564,"Q: Of the words ""degree"" and ""congratulations"", which word comes first alphabetically?
A:",congratulations,degree,0.35
2565,"Q: Of the words ""please"" and ""young"", which word comes first alphabetically?
A:",please,young,0.15
2566,"Q: Of the words ""electric"" and ""toothache"", which word comes first alphabetically?
A:",electric,toothache,0.75
2567,"Q: Of the words ""gas"" and ""map"", which word comes first alphabetically?
A:",gas,map,0.1
